Id,Id2,Geography,Total,MarginOfError,Year,formattedAddress
0500000US37195,37195,"Wilson County, North Carolina",81359,*****,2010,"Wilson County, NC, USA"
0500000US38015,38015,"Burleigh County, North Dakota",81666,*****,2010,"Burleigh County, ND, USA"
0500000US38017,38017,"Cass County, North Dakota",150230,*****,2010,"Cass County, ND, USA"
0500000US38035,38035,"Grand Forks County, North Dakota",66991,*****,2010,"Grand Forks County, ND, USA"
0500000US39003,39003,"Allen County, Ohio",106205,*****,2010,"Allen County, OH, USA"
0500000US39007,39007,"Ashtabula County, Ohio",101429,*****,2010,"Ashtabula County, OH, USA"
0500000US39013,39013,"Belmont County, Ohio",70319,*****,2010,"Belmont County, OH, USA"
0500000US39017,39017,"Butler County, Ohio",368630,*****,2010,"Butler County, OH, USA"
0500000US39023,39023,"Clark County, Ohio",138193,*****,2010,"Clark County, OH, USA"
0500000US39025,39025,"Clermont County, Ohio",197604,*****,2010,"Clermont County, OH 45103, USA"
0500000US39029,39029,"Columbiana County, Ohio",107800,*****,2010,"Columbiana County, OH, USA"
0500000US39035,39035,"Cuyahoga County, Ohio",1278208,*****,2010,"Cuyahoga County, OH, USA"
0500000US39041,39041,"Delaware County, Ohio",175250,*****,2010,"Delaware County, OH, USA"
0500000US39043,39043,"Erie County, Ohio",77070,*****,2010,"Erie County, OH, USA"
0500000US39045,39045,"Fairfield County, Ohio",146351,*****,2010,"Fairfield County, OH, USA"
0500000US39049,39049,"Franklin County, Ohio",1165897,*****,2010,"Franklin County, OH, USA"
0500000US39055,39055,"Geauga County, Ohio",93408,*****,2010,"Geauga County, OH, USA"
0500000US39057,39057,"Greene County, Ohio",161605,*****,2010,"Greene County, OH, USA"
0500000US39061,39061,"Hamilton County, Ohio",802252,*****,2010,"Hamilton County, OH, USA"
0500000US39063,39063,"Hancock County, Ohio",74727,*****,2010,"Hancock County, OH, USA"
0500000US39081,39081,"Jefferson County, Ohio",69614,*****,2010,"Jefferson County, OH, USA"
0500000US39085,39085,"Lake County, Ohio",230101,*****,2010,"Lake County, OH, USA"
0500000US39089,39089,"Licking County, Ohio",166701,*****,2010,"Licking County, OH, USA"
0500000US39093,39093,"Lorain County, Ohio",301449,*****,2010,"Lorain County, OH, USA"
0500000US39095,39095,"Lucas County, Ohio",441468,*****,2010,"Lucas County, OH, USA"
0500000US39099,39099,"Mahoning County, Ohio",238310,*****,2010,"Mahoning County, OH, USA"
0500000US39101,39101,"Marion County, Ohio",66482,*****,2010,"Marion County, OH, USA"
0500000US39103,39103,"Medina County, Ohio",172592,*****,2010,"Medina County, OH, USA"
0500000US39109,39109,"Miami County, Ohio",102461,*****,2010,"Miami County, OH, USA"
0500000US39113,39113,"Montgomery County, Ohio",535059,*****,2010,"Montgomery County, OH, USA"
0500000US39119,39119,"Muskingum County, Ohio",86142,*****,2010,"Muskingum County, OH, USA"
0500000US39133,39133,"Portage County, Ohio",161386,*****,2010,"Portage County, OH, USA"
0500000US39139,39139,"Richland County, Ohio",124177,*****,2010,"Richland County, OH, USA"
0500000US39141,39141,"Ross County, Ohio",78090,*****,2010,"Ross County, OH 45601, USA"
0500000US39145,39145,"Scioto County, Ohio",79506,*****,2010,"Scioto County, OH, USA"
0500000US39151,39151,"Stark County, Ohio",375321,*****,2010,"Stark County, OH, USA"
0500000US39153,39153,"Summit County, Ohio",541565,*****,2010,"Summit County, OH, USA"
0500000US39155,39155,"Trumbull County, Ohio",209936,*****,2010,"Trumbull County, OH, USA"
0500000US39157,39157,"Tuscarawas County, Ohio",92542,*****,2010,"Tuscarawas County, OH, USA"
0500000US39165,39165,"Warren County, Ohio",213192,*****,2010,"Warren County, OH, USA"
0500000US39169,39169,"Wayne County, Ohio",114505,*****,2010,"Wayne County, OH, USA"
0500000US39173,39173,"Wood County, Ohio",125502,*****,2010,"Wood County, OH, USA"
0500000US40017,40017,"Canadian County, Oklahoma",116237,*****,2010,"Oklahoma City, OK, USA"
0500000US40027,40027,"Cleveland County, Oklahoma",256895,*****,2010,"Cleveland County, OK, USA"
0500000US40031,40031,"Comanche County, Oklahoma",125368,*****,2010,"Comanche County, OK, USA"
0500000US40037,40037,"Creek County, Oklahoma",70133,*****,2010,"Creek County, OK, USA"
0500000US40101,40101,"Muskogee County, Oklahoma",71110,*****,2010,"Muskogee County, OK, USA"
0500000US40109,40109,"Oklahoma County, Oklahoma",721178,*****,2010,"Oklahoma County, OK, USA"
0500000US40119,40119,"Payne County, Oklahoma",77448,*****,2010,"Payne County, OK, USA"
0500000US40125,40125,"Pottawatomie County, Oklahoma",69608,*****,2010,"Pottawatomie County, OK, USA"
0500000US40131,40131,"Rogers County, Oklahoma",86988,*****,2010,"Rogers County, OK, USA"
0500000US40143,40143,"Tulsa County, Oklahoma",605418,*****,2010,"Tulsa County, OK, USA"
0500000US40145,40145,"Wagoner County, Oklahoma",73349,*****,2010,"Wagoner County, OK, USA"
0500000US41003,41003,"Benton County, Oregon",85575,*****,2010,"Benton County, OR, USA"
0500000US41005,41005,"Clackamas County, Oregon",376891,*****,2010,"Clackamas County, OR, USA"
0500000US41017,41017,"Deschutes County, Oregon",157894,*****,2010,"Deschutes County, OR, USA"
0500000US41019,41019,"Douglas County, Oregon",107638,*****,2010,"Douglas County, OR, USA"
0500000US41029,41029,"Jackson County, Oregon",203462,*****,2010,"Jackson County, OR, USA"
0500000US41033,41033,"Josephine County, Oregon",82807,*****,2010,"Josephine County, OR, USA"
0500000US41035,41035,"Klamath County, Oregon",64723,1966,2010,"Klamath County, OR, USA"
0500000US41039,41039,"Lane County, Oregon",351983,*****,2010,"Lane County, OR, USA"
0500000US41043,41043,"Linn County, Oregon",116910,*****,2010,"Linn County, OR, USA"
0500000US41047,41047,"Marion County, Oregon",316096,*****,2010,"Marion County, OR, USA"
0500000US41051,41051,"Multnomah County, Oregon",737902,*****,2010,"Multnomah County, OR, USA"
0500000US41053,41053,"Polk County, Oregon",75625,*****,2010,"Polk County, OR, USA"
0500000US41059,41059,"Umatilla County, Oregon",76079,*****,2010,"Umatilla County, OR, USA"
0500000US41067,41067,"Washington County, Oregon",531744,*****,2010,"Washington County, OR, USA"
0500000US41071,41071,"Yamhill County, Oregon",99391,*****,2010,"Yamhill County, OR, USA"
0500000US42001,42001,"Adams County, Pennsylvania",101485,*****,2010,"Adams County, PA, USA"
0500000US42003,42003,"Allegheny County, Pennsylvania",1223583,*****,2010,"Allegheny County, PA, USA"
0500000US42005,42005,"Armstrong County, Pennsylvania",68839,*****,2010,"Armstrong County, PA, USA"
0500000US42007,42007,"Beaver County, Pennsylvania",170567,*****,2010,"Beaver County, PA, USA"
0500000US42011,42011,"Berks County, Pennsylvania",411850,*****,2010,"Berks County, PA, USA"
0500000US42013,42013,"Blair County, Pennsylvania",127031,*****,2010,"Blair County, PA, USA"
0500000US42017,42017,"Bucks County, Pennsylvania",625472,*****,2010,"Bucks County, PA, USA"
0500000US42019,42019,"Butler County, Pennsylvania",184059,*****,2010,"Butler County, PA, USA"
0500000US42021,42021,"Cambria County, Pennsylvania",143498,*****,2010,"Cambria County, PA, USA"
0500000US42025,42025,"Carbon County, Pennsylvania",65220,*****,2010,"Carbon County, PA, USA"
0500000US42027,42027,"Centre County, Pennsylvania",154127,*****,2010,"Centre County, PA, USA"
0500000US42029,42029,"Chester County, Pennsylvania",499797,*****,2010,"Chester County, PA, USA"
0500000US42033,42033,"Clearfield County, Pennsylvania",81562,*****,2010,"Clearfield County, PA, USA"
0500000US42037,42037,"Columbia County, Pennsylvania",67268,*****,2010,"Columbia County, PA, USA"
0500000US42039,42039,"Crawford County, Pennsylvania",88657,*****,2010,"Crawford County, PA, USA"
0500000US42041,42041,"Cumberland County, Pennsylvania",235861,*****,2010,"Cumberland County, PA, USA"
0500000US42043,42043,"Dauphin County, Pennsylvania",268220,*****,2010,"Dauphin County, PA, USA"
0500000US42045,42045,"Delaware County, Pennsylvania",559276,*****,2010,"Delaware County, PA, USA"
0500000US42049,42049,"Erie County, Pennsylvania",280686,*****,2010,"Erie County, PA, USA"
0500000US42051,42051,"Fayette County, Pennsylvania",136446,*****,2010,"Fayette County, PA, USA"
0500000US42055,42055,"Franklin County, Pennsylvania",149834,*****,2010,"Franklin County, PA, USA"
0500000US42063,42063,"Indiana County, Pennsylvania",88847,*****,2010,"Indiana County, PA, USA"
0500000US42069,42069,"Lackawanna County, Pennsylvania",214367,*****,2010,"Lackawanna County, PA, USA"
0500000US42071,42071,"Lancaster County, Pennsylvania",520156,*****,2010,"Lancaster County, PA, USA"
0500000US42073,42073,"Lawrence County, Pennsylvania",90968,*****,2010,"Lawrence County, PA, USA"
0500000US42075,42075,"Lebanon County, Pennsylvania",133688,*****,2010,"Lebanon County, PA, USA"
0500000US42077,42077,"Lehigh County, Pennsylvania",350106,*****,2010,"Lehigh County, PA, USA"
0500000US42079,42079,"Luzerne County, Pennsylvania",320795,*****,2010,"Luzerne County, PA, USA"
0500000US42081,42081,"Lycoming County, Pennsylvania",116143,*****,2010,"Lycoming County, PA, USA"
0500000US42085,42085,"Mercer County, Pennsylvania",116558,*****,2010,"Mercer County, PA, USA"
0500000US42089,42089,"Monroe County, Pennsylvania",169896,*****,2010,"Monroe County, PA, USA"
0500000US42091,42091,"Montgomery County, Pennsylvania",801052,*****,2010,"Montgomery County, PA, USA"
0500000US42095,42095,"Northampton County, Pennsylvania",298101,*****,2010,"Northampton County, PA, USA"
0500000US42097,42097,"Northumberland County, Pennsylvania",94366,*****,2010,"Northumberland County, PA, USA"
0500000US42101,42101,"Philadelphia County, Pennsylvania",1528306,*****,2010,"Philadelphia County, PA, USA"
0500000US42107,42107,"Schuylkill County, Pennsylvania",148228,*****,2010,"Schuylkill County, PA, USA"
0500000US42111,42111,"Somerset County, Pennsylvania",77626,*****,2010,"Somerset County, PA, USA"
0500000US42125,42125,"Washington County, Pennsylvania",207875,*****,2010,"Washington County, PA, USA"
0500000US42129,42129,"Westmoreland County, Pennsylvania",365012,*****,2010,"Westmoreland County, PA, USA"
0500000US42133,42133,"York County, Pennsylvania",435490,*****,2010,"York County, PA, USA"
0500000US44003,44003,"Kent County, Rhode Island",166103,*****,2010,"Kent County, RI, USA"
0500000US44005,44005,"Newport County, Rhode Island",82852,*****,2010,"Newport County, RI, USA"
0500000US44007,44007,"Providence County, Rhode Island",627070,*****,2010,"Providence County, RI, USA"
0500000US44009,44009,"Washington County, Rhode Island",127008,*****,2010,"Washington County, RI, USA"
0500000US45003,45003,"Aiken County, South Carolina",160565,*****,2010,"Aiken County, SC, USA"
0500000US45007,45007,"Anderson County, South Carolina",187269,*****,2010,"Anderson County, SC, USA"
0500000US45013,45013,"Beaufort County, South Carolina",162989,*****,2010,"Beaufort County, SC, USA"
0500000US45015,45015,"Berkeley County, South Carolina",178783,*****,2010,"Berkeley County, SC, USA"
0500000US45019,45019,"Charleston County, South Carolina",351482,*****,2010,"Charleston County, SC, USA"
0500000US45031,45031,"Darlington County, South Carolina",68617,*****,2010,"Darlington County, SC, USA"
0500000US45035,45035,"Dorchester County, South Carolina",137476,*****,2010,"Dorchester County, SC, USA"
0500000US45041,45041,"Florence County, South Carolina",137088,*****,2010,"Florence County, SC, USA"
0500000US45045,45045,"Greenville County, South Carolina",452859,*****,2010,"Greenville County, SC, USA"
0500000US45047,45047,"Greenwood County, South Carolina",69703,*****,2010,"Greenwood County, SC, USA"
0500000US45051,45051,"Horry County, South Carolina",270430,*****,2010,"Horry County, SC, USA"
0500000US45057,45057,"Lancaster County, South Carolina",76889,*****,2010,"Lancaster County, SC, USA"
0500000US45059,45059,"Laurens County, South Carolina",66500,*****,2010,"Laurens County, SC, USA"
0500000US45063,45063,"Lexington County, South Carolina",263406,*****,2010,"Lexington County, SC, USA"
0500000US45073,45073,"Oconee County, South Carolina",74359,*****,2010,"Oconee County, SC, USA"
0500000US45075,45075,"Orangeburg County, South Carolina",92346,*****,2010,"Orangeburg County, SC, USA"
0500000US45077,45077,"Pickens County, South Carolina",119217,*****,2010,"Pickens County, SC, USA"
0500000US45079,45079,"Richland County, South Carolina",385745,*****,2010,"Richland County, SC, USA"
0500000US45083,45083,"Spartanburg County, South Carolina",284713,*****,2010,"Spartanburg County, SC, USA"
0500000US45085,45085,"Sumter County, South Carolina",107570,*****,2010,"Sumter County, SC, USA"
0500000US45091,45091,"York County, South Carolina",226971,*****,2010,"York County, SC, USA"
0500000US46099,46099,"Minnehaha County, South Dakota",169987,*****,2010,"Minnehaha County, SD, USA"
0500000US46103,46103,"Pennington County, South Dakota",101348,*****,2010,"Pennington County, SD, USA"
0500000US47001,47001,"Anderson County, Tennessee",75160,*****,2010,"Anderson County, TN, USA"
0500000US47009,47009,"Blount County, Tennessee",123119,*****,2010,"Blount County, TN, USA"
0500000US47011,47011,"Bradley County, Tennessee",99078,*****,2010,"Bradley County, TN, USA"
0500000US47037,47037,"Davidson County, Tennessee",628133,*****,2010,"Davidson County, TN, USA"
0500000US47059,47059,"Greene County, Tennessee",68797,*****,2010,"Greene County, TN, USA"
0500000US47065,47065,"Hamilton County, Tennessee",337294,*****,2010,"Hamilton County, TN, USA"
0500000US47093,47093,"Knox County, Tennessee",433108,*****,2010,"Knox County, TN, USA"
0500000US47113,47113,"Madison County, Tennessee",98395,*****,2010,"Madison County, TN, USA"
0500000US47119,47119,"Maury County, Tennessee",81141,*****,2010,"Maury County, TN, USA"
0500000US47125,47125,"Montgomery County, Tennessee",173307,*****,2010,"Montgomery County, TN, USA"
0500000US47141,47141,"Putnam County, Tennessee",72564,*****,2010,"Putnam County, TN, USA"
0500000US47147,47147,"Robertson County, Tennessee",66469,*****,2010,"Robertson County, TN, USA"
0500000US47149,47149,"Rutherford County, Tennessee",263740,*****,2010,"Rutherford County, TN, USA"
0500000US47155,47155,"Sevier County, Tennessee",90072,*****,2010,"Sevier County, TN, USA"
0500000US47157,47157,"Shelby County, Tennessee",929030,*****,2010,"Shelby County, TN, USA"
0500000US47163,47163,"Sullivan County, Tennessee",156794,*****,2010,"Sullivan County, TN, USA"
0500000US47165,47165,"Sumner County, Tennessee",161250,*****,2010,"Sumner County, TN, USA"
0500000US47179,47179,"Washington County, Tennessee",123338,*****,2010,"Washington County, TN, USA"
0500000US47187,47187,"Williamson County, Tennessee",184035,*****,2010,"Williamson County, TN, USA"
0500000US47189,47189,"Wilson County, Tennessee",114537,*****,2010,"Wilson County, TN, USA"
0500000US48005,48005,"Angelina County, Texas",86953,*****,2010,"Angelina County, TX, USA"
0500000US48021,48021,"Bastrop County, Texas",74403,*****,2010,"Bastrop County, TX, USA"
0500000US48027,48027,"Bell County, Texas",313000,*****,2010,"Bell County, TX, USA"
0500000US48029,48029,"Bexar County, Texas",1723780,*****,2010,"Bexar County, TX, USA"
0500000US48037,48037,"Bowie County, Texas",92723,*****,2010,"Bowie County, TX, USA"
0500000US48039,48039,"Brazoria County, Texas",314494,*****,2010,"Brazoria County, TX, USA"
0500000US48041,48041,"Brazos County, Texas",195693,*****,2010,"Brazos County, TX, USA"
0500000US48061,48061,"Cameron County, Texas",408054,*****,2010,"Cameron County, TX, USA"
0500000US48085,48085,"Collin County, Texas",788407,*****,2010,"Collin County, TX, USA"
0500000US48091,48091,"Comal County, Texas",109382,*****,2010,"Comal County, TX, USA"
0500000US48099,48099,"Coryell County, Texas",75645,*****,2010,"Coryell County, TX, USA"
0500000US48113,48113,"Dallas County, Texas",2377351,*****,2010,"Dallas County, TX, USA"
0500000US48121,48121,"Denton County, Texas",667053,*****,2010,"Denton County, TX, USA"
0500000US48135,48135,"Ector County, Texas",137145,*****,2010,"Ector County, TX, USA"
0500000US48139,48139,"Ellis County, Texas",150462,*****,2010,"Ellis County, TX, USA"
0500000US48141,48141,"El Paso County, Texas",804338,*****,2010,"El Paso County, TX, USA"
0500000US48157,48157,"Fort Bend County, Texas",590350,*****,2010,"Fort Bend County, TX, USA"
0500000US48167,48167,"Galveston County, Texas",292607,*****,2010,"Galveston County, TX, USA"
0500000US48181,48181,"Grayson County, Texas",121145,*****,2010,"Grayson County, TX, USA"
0500000US48183,48183,"Gregg County, Texas",121854,*****,2010,"Gregg County, TX, USA"
0500000US48187,48187,"Guadalupe County, Texas",132431,*****,2010,"Guadalupe County, TX, USA"
0500000US48201,48201,"Harris County, Texas",4110771,*****,2010,"Harris County, TX, USA"
0500000US48203,48203,"Harrison County, Texas",65766,*****,2010,"Harrison County, TX, USA"
0500000US48209,48209,"Hays County, Texas",158312,*****,2010,"Hays County, TX, USA"
0500000US48213,48213,"Henderson County, Texas",78647,*****,2010,"Henderson County, TX, USA"
